Country Name,Country Code,Region,Income Group,Net Migration 1962,Population 1962,MigrRatePopn1962,Net Migration 1967,Population 1967,MigrRatePopn1967,Net Migration 1972,Population 1972,MigrRatePopn1972,Net Migration 1977,Population 1977,MigrRatePopn1977,Net Migration 1982,Population 1982,MigrRatePopn1982,Net Migration 1987,Population 1987,MigrRatePopn1987,Net Migration 1992,Population 1992,MigrRatePopn1992,Net Migration 1997,Population 1997,MigrRatePopn1997,Net Migration 2002,Population 2002,MigrRatePopn2002,Net Migration 2007,Population 2007,MigrRatePopn2007,Net Migration 2012,Population 2012,MigrRatePopn2012,Net Migration 2017,Population 2017,MigrRatePopn2017
Sudan,SDN,Sub-Saharan Africa,Low income,0.0,8004121.0,0.0,0.0,9337657.0,0.0,20002.0,10974622.0,0.0018225684675062157,180000.0,13034625.0,0.01380937311199977,219998.0,15562125.0,0.014136758315461417,150000.0,18303435.0,0.008195183035315502,645810.0,21696244.0,0.029765981614144826,-602679.0,25413917.0,-0.023714526178707517,-546005.0,28704778.0,-0.019021397761724547,-982687.0,32360621.0,-0.030366753468667983,-538145.0,36193783.0,-0.014868437488283554,-250001.0,40813396.0,-0.00612546429608553
Senegal,SEN,Sub-Saharan Africa,Lower middle income,50002.0,3386806.0,0.01476376267196881,86522.0,3899644.0,0.02218715349401125,65586.0,4522893.0,0.014500895776221105,-134783.0,5181514.0,-0.026012281352515886,-85108.0,5909739.0,-0.014401312816014379,-60291.0,6875754.0,-0.00876863831952103,-77004.0,7990096.0,-0.009637431139751011,-227553.0,9130877.0,-0.024921264408665236,-202487.0,10283699.0,-0.019690094002167896,-218014.0,11687080.0,-0.01865427463489597,-214002.0,13401991.0,-0.015967925959657785,-100001.0,15419381.0,-0.006485409498604386
Singapore,SGP,East Asia & Pacific,High income,428.0,1750200.0,0.0002445434807450577,-365.0,1977600.0,-0.00018456715210355987,5881.0,2152400.0,0.002732298829213901,14273.0,2325300.0,0.006138132714058401,137812.0,2646466.0,0.05207397336674645,119802.0,2774789.0,0.043175174761035884,297845.0,3230698.0,0.09219215166505813,321578.0,3796038.0,0.08471411508525468,92772.0,4175950.0,0.022215783234952526,721338.0,4588599.0,0.15720223100776512,317028.0,5312437.0,0.05967656651740058,135142.0,5612253.0,0.024079812510234302
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2359.0,125040.0,0.0188659628918746,1461.0,145317.0,0.010053882202357605,431.0,172552.0,0.0024977977653113264,-2416.0,207890.0,-0.011621530617153302,-3420.0,246447.0,-0.01387722309462075,-8504.0,286870.0,-0.029644089657336076,-6682.0,329995.0,-0.02024879164835831,-5285.0,379999.0,-0.013907931336661412,-8445.0,435432.0,-0.019394532326517114,-14256.0,492132.0,-0.028967837897149545,-7998.0,556064.0,-0.014383236461989987,-7998.0,636038.0,-0.012574720378342175
Sierra Leone,SLE,Sub-Saharan Africa,Low income,0.0,2388769.0,0.0,0.0,2596805.0,0.0,0.0,2854872.0,0.0,0.0,3170508.0,0.0,0.0,3540170.0,0.0,62745.0,4038144.0,0.015538078879802205,-450000.0,4347724.0,-0.10350243023706196,-150000.0,4335301.0,-0.034599673702010544,500000.0,4965766.0,0.10068940018518795,60000.0,5989633.0,0.010017308239085768,-21000.0,6712581.0,-0.0031284538689365536,-21000.0,7488431.0,-0.0028043257659715365
El Salvador,SLV,Latin America & Caribbean,Lower middle income,-24031.0,2931192.0,-0.008198371174593816,-44306.0,3387383.0,-0.013079713749522862,-90977.0,3867309.0,-0.02352462655557133,-164230.0,4338458.0,-0.03785446349832129,-231749.0,4737257.0,-0.04892050399629997,-256685.0,5067537.0,-0.05065281220442988,-265152.0,5416323.0,-0.04895424442006136,-326853.0,5746284.0,-0.05688075980929588,-312786.0,5962136.0,-0.05246207064045503,-285671.0,6105810.0,-0.04678674901446327,-240415.0,6237923.0,-0.038540873300295625,-202694.0,6388122.0,-0.03172982607407936
San Marino,SMR,Europe & Central Asia,High income,,16255.0,,,18307.0,,,19494.0,,,20397.0,,,22037.0,,,23295.0,,,24822.0,,,26562.0,,,28175.0,,,30063.0,,,32105.0,,,33671.0,
Somalia,SOM,Sub-Saharan Africa,Low income,-1328.0,2874218.0,-0.0004620387180095595,1910.0,3227841.0,0.0005917267919950208,0.0,3479790.0,0.0,1796103.0,4802141.0,0.3740212959178,-454532.0,6608044.0,-0.06878465094966074,-410787.0,6862273.0,-0.05986165225428951,-822004.0,7295384.0,-0.11267453502104893,0.0,7936127.0,0.0,0.0,9501342.0,0.0,-199997.0,11080121.0,-0.01805007364089255,-233405.0,12715510.0,-0.018355929097613858,-200002.0,14589119.0,-0.013708984072307587
Serbia,SRB,Europe & Central Asia,Upper middle income,-88140.0,6696000.0,-0.013163082437275986,-89744.0,6880000.0,-0.013044186046511627,-20651.0,7053000.0,-0.002927973911810577,7680.0,7258000.0,0.0010581427390465694,-10360.0,7440000.0,-0.00139247311827957,-27488.0,7558000.0,-0.0036369409896798094,178348.0,7646424.0,0.02332436705053238,-495902.0,7596501.0,-0.0652803178726627,-276331.0,7496522.0,-0.03686122711305323,-119556.0,7381579.0,-0.016196534643874976,29559.0,7199077.0,0.004105943025751773,20000.0,7020858.0,0.002848654680097504
Sub-Saharan Africa (excluding high income),SSA,N/A,N/A,-365058.0,237377307.0,-0.0015378807882423233,-452576.0,268238396.0,-0.0016872155766991688,-544175.0,305451192.0,-0.0017815448564365071,-567688.0,350825505.0,-0.0016181491707679577,-1485109.0,404631969.0,-0.003670271045736379,-1166784.0,466948587.0,-0.0024987419011078408,-438242.0,537091265.0,-0.0008159544356022994,-1504668.0,613828768.0,-0.0024512829610488377,-1473316.0,699777823.0,-0.0021054053895046055,-2285319.0,799583871.0,-0.002858135441303818,-3000685.0,916382788.0,-0.003274488608138284,-1813121.0,1048793216.0,-0.0017287688100377644
South Sudan,SSD,Sub-Saharan Africa,Low income,0.0,2951043.0,0.0,0.0,3268405.0,0.0,25000.0,3661440.0,0.006827914700227233,60000.0,4144554.0,0.014476829111166123,150000.0,4799434.0,0.03125368533039521,-416233.0,5419809.0,-0.07679846282405893,-1097076.0,5305457.0,-0.20678256368866998,300000.0,5411655.0,0.05543590639092847,432000.0,6688226.0,0.0645911187809742,846611.0,8315139.0,0.10181561607087987,-100000.0,10113647.0,-0.009887630050762104,-870998.0,10910759.0,-0.07982927677167097
Sub-Saharan Africa,SSF,N/A,N/A,-396911.0,238121698.0,-0.0016668409612970254,-482842.0,269072224.0,-0.0017944698743784123,-564470.0,306359274.0,-0.0018425099153355482,-588604.0,351808670.0,-0.0016730798590040433,-1509927.0,405688903.0,-0.003721883908665848,-1207957.0,468053168.0,-0.0025808115030213834,-443350.0,538246469.0,-0.0008236932809307478,-1513781.0,615054371.0,-0.0024612149289156096,-1490054.0,701066167.0,-0.0021254113664851836,-2300123.0,800908534.0,-0.002871892235324839,-3013764.0,917726973.0,-0.003283944014577852,-1814121.0,1050153672.0,-0.001727481461398918
Small states,SST,N/A,N/A,-353511.0,14762138.0,-0.02394714099001107,-359138.0,16189727.0,-0.022183079430554944,-361987.0,17702858.0,-0.020447941230732347,-349694.0,19373936.0,-0.018049713801057257,-260709.0,21359026.0,-0.012206034114102393,-261803.0,23705899.0,-0.011043791252126739,-550317.0,26020302.0,-0.02114952393711649,-363504.0,28081620.0,-0.012944552344202364,-67522.0,30250175.0,-0.0022321193183179933,958718.0,33066727.0,0.02899343500189783,451614.0,36568692.0,0.012349744420719231,319841.0,39885876.0,0.008018903734244172
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,-9152.0,64479.0,-0.1419376851377968,-744.0,68047.0,-0.010933619410113598,-2509.0,77934.0,-0.03219390766546052,-1221.0,88110.0,-0.013857677902621723,-5999.0,99473.0,-0.06030782222311582,-2190.0,110254.0,-0.019863224917009814,-5599.0,124576.0,-0.04494445157975854,-9551.0,135832.0,-0.07031480063607987,-8400.0,147447.0,-0.056969622983173616,-3391.0,166300.0,-0.020390859891761877,-8400.0,188404.0,-0.044585040657310886,-8401.0,207089.0,-0.04056709916992211
Suriname,SUR,Latin America & Caribbean,Upper middle income,-11050.0,303895.0,-0.03636124319255006,-13862.0,347660.0,-0.039872289018006095,-56820.0,367907.0,-0.15444120389120078,-40352.0,357659.0,-0.11282254885239851,-31771.0,360920.0,-0.08802781779895821,-4845.0,381037.0,-0.012715300613851148,-5195.0,420655.0,-0.01234978783088279,-10189.0,454161.0,-0.022434775332976633,-9124.0,482235.0,-0.018920235984530364,-6485.0,511181.0,-0.01268630876343213,-5000.0,541245.0,-0.009237960627811804,-4999.0,570496.0,-0.008762550482387256
Slovak Republic,SVK,Europe & Central Asia,High income,-26427.0,4238188.0,-0.006235447790423643,-57838.0,4449367.0,-0.012999152463710006,-15254.0,4596622.0,-0.003318523907338911,-9696.0,4840501.0,-0.002003098439603669,-34777.0,5055099.0,-0.006879588312711581,-35312.0,5222840.0,-0.006761072519931684,-15108.0,5305016.0,-0.002847870769852532,-2964.0,5383291.0,-0.0005505925650313164,1199.0,5376912.0,0.00022299044507330601,-8855.0,5374622.0,-0.001647557725920074,11346.0,5407579.0,0.00209816629585994,7423.0,5439232.0,0.0013647147244316845
Slovenia,SVN,Europe & Central Asia,High income,-22059.0,1603649.0,-0.013755503854022919,-14950.0,1689528.0,-0.008848625178156266,17942.0,1752233.0,0.010239505819146198,34686.0,1842377.0,0.018826765640257124,68363.0,1910334.0,0.03578588875034418,32609.0,1989776.0,0.016388276871366424,-17461.0,1996498.0,-0.008745813920174225,1487.0,1985956.0,0.0007487577771108726,14998.0,1994530.0,0.00751956601304568,39348.0,2018122.0,0.01949733465072974,16571.0,2057159.0,0.008055284010618528,9999.0,2066388.0,0.0048388782745544395
Sweden,SWE,Europe & Central Asia,High income,80351.0,7561588.0,0.010626207087717554,130980.0,7867931.0,0.016647324436373425,18798.0,8122300.0,0.0023143690826490032,88567.0,8251540.0,0.010733390373190944,29799.0,8325263.0,0.0035793463822103876,134569.0,8397804.0,0.016024308259635495,156460.0,8668067.0,0.018050160433693,58470.0,8846062.0,0.006609720800057698,141723.0,8924958.0,0.01587940245769224,262453.0,9148092.0,0.028689370417350417,253958.0,9519374.0,0.02667801475181036,200000.0,10057698.0,0.019885265992277756
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,-12011.0,350156.0,-0.034301854030774855,-3966.0,394757.0,-0.010046686949186461,-11426.0,457039.0,-0.02500005469992714,-10100.0,532260.0,-0.018975688573253675,-9310.0,629811.0,-0.01478221244151023,-2218.0,748632.0,-0.0029627373662894454,-23252.0,866993.0,-0.026819132334401776,-25847.0,963426.0,-0.026828215140550494,-47814.0,1019059.0,-0.04691975636346865,-38219.0,1042652.0,-0.03665556676628444,-41764.0,1079288.0,-0.03869588098820704,-41764.0,1124753.0,-0.03713170802834045
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,,,,,,,,,,,,,,,,,,,,,,,,,,30777.0,,,33811.0,,,34640.0,,,40574.0,
Seychelles,SYC,Sub-Saharan Africa,High income,-984.0,44042.0,-0.0223423096135507,-1110.0,49911.0,-0.022239586463905753,168.0,56029.0,0.0029984472326830746,-299.0,61786.0,-0.004839283980189687,-3186.0,64413.0,-0.04946206511108006,-5196.0,68499.0,-0.07585512197258354,503.0,70763.0,0.007108234529344432,-255.0,77319.0,-0.003298025064990494,2634.0,83723.0,0.031460888883580375,-2725.0,85033.0,-0.03204638199287335,-1000.0,88303.0,-0.011324643556844049,-1000.0,95843.0,-0.010433730162870528
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,-16000.0,4875422.0,-0.003281767198818892,-16000.0,5740710.0,-0.002787111698727161,-81501.0,6800141.0,-0.011985192659975727,-161672.0,8060649.0,-0.020056945786871505,-87001.0,9590227.0,-0.009071839488262373,-146501.0,11360852.0,-0.012895247645159008,-70000.0,13187663.0,-0.005307991264259634,-130000.0,15175316.0,-0.008566543194224095,-379910.0,17084632.0,-0.02223694370472832,370000.0,19878254.0,0.018613304770127195,-5386986.0,20442541.0,-0.26351841485850513,-2136954.0,17068002.0,-0.12520235233157342
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,,5884.0,,,5764.0,,,6157.0,,,7198.0,,,8654.0,,,10724.0,,,13632.0,,,17567.0,,,23232.0,,,30385.0,,,34066.0,,,37115.0,
Chad,TCD,Sub-Saharan Africa,Low income,-5000.0,3121236.0,-0.0016019294920345659,-40950.0,3434825.0,-0.011922004760067835,-49050.0,3815260.0,-0.012856266676451933,-175500.0,4255248.0,-0.04124318958612988,-131245.0,4718162.0,-0.027816976186913464,1418.0,5412847.0,0.00026196934810830604,-10374.0,6356748.0,-0.0016319665338314496,69444.0,7503493.0,0.009254889689375335,218966.0,9019233.0,0.024277674165863107,75000.0,10818024.0,0.006932874247644487,100000.0,12784750.0,0.007821818964000079,10000.0,15016773.0,0.0006659220326497577
East Asia & Pacific (IDA & IBRD countries),TEA,N/A,N/A,-951548.0,894536179.0,-0.0010637333875793973,-476764.0,1017110646.0,-0.00046874349597555976,-888388.0,1161692276.0,-0.0007647360823116982,-1119832.0,1281596026.0,-0.0008737792387630266,-303942.0,1387365773.0,-0.00021907849098998927,-272668.0,1507322668.0,-0.00018089557451012872,-2770604.0,1631566815.0,-0.001698124756233167,-960390.0,1737388752.0,-0.0005527778390958525,-5591320.0,1826238744.0,-0.003061658843001745,-6869538.0,1899800530.0,-0.003615925930918653,-3741241.0,1969562739.0,-0.0018995287258021182,-3763991.0,2042687863.0,-0.0018426657680689416
Europe & Central Asia (IDA & IBRD countries),TEC,N/A,N/A,-146288.0,317744152.0,-0.0004603955700811765,222987.0,339692822.0,0.0006564371854757649,-691999.0,358451353.0,-0.0019305241679475542,-420808.0,377959114.0,-0.0011133691037279762,-41405.0,397542972.0,-0.00010415226256345439,-1772394.0,417635059.0,-0.004243882216794448,-3486794.0,431065071.0,-0.008088788061420082,-2968741.0,434473525.0,-0.006832961801297329,-581069.0,433541379.0,-0.0013402849835009636,400617.0,435646364.0,0.0009195922039188648,2395271.0,444898523.0,0.00538385918624414,1324001.0,456976356.0,0.0028973074484405052
Togo,TGO,Sub-Saharan Africa,Low income,-77885.0,1612755.0,-0.04829313813939501,138923.0,1855442.0,0.07487326469919296,-49999.0,2247582.0,-0.02224568447335848,-100000.0,2518457.0,-0.03970685225119984,50001.0,2915620.0,0.017149354168238658,-20000.0,3471739.0,-0.005760801719253665,-116499.0,3945905.0,-0.02952402554040201,80000.0,4485951.0,0.017833453820605707,-33000.0,5197031.0,-0.006349779325926668,-10598.0,5920359.0,-0.001790094148006903,-9994.0,6773807.0,-0.0014753889504085368,-9999.0,7698475.0,-0.001298828664118543
Thailand,THA,East Asia & Pacific,Upper middle income,0.0,29080938.0,0.0,0.0,33778799.0,0.0,395572.0,39058603.0,0.010127653567128348,287226.0,44405904.0,0.00646819395907355,339923.0,49255900.0,0.006901163109394002,504404.0,53945881.0,0.009350185605458923,-607538.0,57811021.0,-0.010509034254904442,715832.0,60846582.0,0.011764539214380193,373746.0,64069087.0,0.005833484095067564,59008.0,66182067.0,0.0008916010435273955,167314.0,67835957.0,0.0024664500568629113,97222.0,69209858.0,0.001404742081684375
Tajikistan,TJK,Europe & Central Asia,Low income,53337.0,2236574.0,0.023847634820041725,65780.0,2662253.0,0.024708395483073922,28033.0,3111282.0,0.009010112230263923,22800.0,3586515.0,0.0063571461432616345,12417.0,4140295.0,0.0029990616610652138,-31508.0,4844002.0,-0.006504539015466963,-232301.0,5502494.0,-0.04221740178181021,-237255.0,5938405.0,-0.03995264721756094,-144939.0,6426867.0,-0.02255204596578706,-145788.0,7062672.0,-0.02064204595654449,-136974.0,7874835.0,-0.017393888252896728,-99999.0,8880268.0,-0.011260808795410228
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,26783.0,1715408.0,0.01561319522819061,28147.0,2011764.0,0.013991203739603652,25346.0,2324015.0,0.010906125821046766,-5070.0,2664258.0,-0.0019029688566197418,-35795.0,3019066.0,-0.01185631582747777,-39702.0,3407321.0,-0.011651969391789033,43633.0,3899843.0,0.011188399122733915,-64674.0,4355116.0,-0.014850121098955803,-125883.0,4610005.0,-0.027306477975620417,-62717.0,4870141.0,-0.01287786123646112,-50002.0,5267900.0,-0.009491827863095352,-25001.0,5757669.0,-0.0043422086264424025
Latin America & the Caribbean (IDA & IBRD countries),TLA,N/A,N/A,-1293289.0,221676247.0,-0.005834134317512151,-1759267.0,253607422.0,-0.00693696969168355,-2378615.0,287442506.0,-0.00827509832522821,-3280368.0,323363605.0,-0.010144518273786563,-3154465.0,362272006.0,-0.008707448954805522,-3853301.0,402742151.0,-0.009567662561349333,-4160937.0,442751039.0,-0.009397915834139917,-4487381.0,482112370.0,-0.009307749145702277,-5031136.0,519420818.0,-0.009686049972683228,-3429658.0,553909981.0,-0.006191724499725164,-2481659.0,587002346.0,-0.0042276815704583234,-2050462.0,618632726.0,-0.003314506190543822
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,0.0,491571.0,0.0,0.0,538909.0,0.0,0.0,600192.0,0.0,-51400.0,619816.0,-0.08292783664829562,0.0,613238.0,0.0,0.0,686471.0,0.0,0.0,783198.0,0.0,-81574.0,861866.0,-0.0946481239543038,-27870.0,922694.0,-0.030205030053300445,-38074.0,1036392.0,-0.036737064739982554,-28030.0,1132994.0,-0.024739760316471227,-26924.0,1243261.0,-0.021655951566083066
Middle East & North Africa (IDA & IBRD countries),TMN,N/A,N/A,-721430.0,102808053.0,-0.0070172518489383315,-890641.0,117503859.0,-0.007579674468393417,-1738119.0,134051043.0,-0.012966098294363886,-1300410.0,152881209.0,-0.008506015935549019,952361.0,177185670.0,0.005374932408472988,104444.0,206447530.0,0.0005059106301731971,-668599.0,235665072.0,-0.002837072945625137,-1640863.0,261797648.0,-0.006267676629394318,-1457748.0,286188951.0,-0.005093655764509232,-2129142.0,312078851.0,-0.006822448856042475,-3646941.0,341024011.0,-0.010694088634128462,-3144500.0,372091950.0,-0.008450868125472749
Tonga,TON,East Asia & Pacific,Upper middle income,424.0,66235.0,0.006401449384766362,-2881.0,79029.0,-0.036454972225385615,-7485.0,86323.0,-0.08670922002247373,-7815.0,90273.0,-0.0865707354358446,-12375.0,93641.0,-0.13215365064448265,-10786.0,94321.0,-0.11435417351385163,-10980.0,95399.0,-0.11509554607490645,-8435.0,96619.0,-0.0873016694438982,-7835.0,99022.0,-0.07912383106784351,-7761.0,102581.0,-0.0756572854622201,-12992.0,102737.0,-0.12645882204074482,-3999.0,101998.0,-0.039206651110806096
South Asia (IDA & IBRD),TSA,N/A,N/A,-454118.0,597494449.0,-0.0007600371865546822,-787125.0,666908582.0,-0.0011802592157975859,-1235735.0,746911716.0,-0.0016544592533878529,-776350.0,838819925.0,-0.0009255264173654435,-2671138.0,944315187.0,-0.002828650896197013,-1914631.0,1060208539.0,-0.001805900376737109,444901.0,1184133314.0,0.0003757186752031537,-2726443.0,1313346377.0,-0.002075951209632796,-4485954.0,1442644058.0,-0.003109536254021711,-8781410.0,1568003159.0,-0.005600377747708351,-7680665.0,1683747130.0,-0.004561649943242962,-6215366.0,1792835608.0,-0.0034667796491021055
Sub-Saharan Africa (IDA & IBRD countries),TSS,N/A,N/A,-396911.0,238121698.0,-0.0016668409612970254,-482842.0,269072224.0,-0.0017944698743784123,-564470.0,306359274.0,-0.0018425099153355482,-588604.0,351808670.0,-0.0016730798590040433,-1509927.0,405688903.0,-0.003721883908665848,-1207957.0,468053168.0,-0.0025808115030213834,-443350.0,538246469.0,-0.0008236932809307478,-1513781.0,615054371.0,-0.0024612149289156096,-1490054.0,701066167.0,-0.0021254113664851836,-2300123.0,800908534.0,-0.002871892235324839,-3013764.0,917726973.0,-0.003283944014577852,-1814121.0,1050153672.0,-0.001727481461398918
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,-56797.0,879441.0,-0.0645830703822087,-61309.0,925235.0,-0.06626316557415143,-28896.0,968136.0,-0.029847046282753663,-29937.0,1039212.0,-0.028807404071546517,-33669.0,1120020.0,-0.03006107033802968,-45387.0,1194541.0,-0.03799534716681972,-32813.0,1236683.0,-0.02653307274378317,-34262.0,1259848.0,-0.027195344200252727,-17490.0,1277213.0,-0.01369387878137789,-18605.0,1308451.0,-0.01421910335197879,-3999.0,1344817.0,-0.002973638792489982,-3999.0,1384072.0,-0.002889300556618442
Tunisia,TUN,Middle East & North Africa,Lower middle income,-142495.0,4305481.0,-0.033096186001053074,-96523.0,4740511.0,-0.02036130704052791,-97065.0,5291338.0,-0.018344131484324004,-72068.0,5919965.0,-0.01217372062165908,85582.0,6740529.0,0.012696629596875854,48999.0,7700736.0,0.006362898299591104,140341.0,8613861.0,0.016292461649891957,-39804.0,9395123.0,-0.004236666193726256,-143045.0,9871251.0,-0.014491071091191987,-40641.0,10304726.0,-0.003943918547664441,-150000.0,10847002.0,-0.013828705848860357,-20000.0,11433443.0,-0.0017492543584640252
Turkey,TUR,Europe & Central Asia,Upper middle income,-149999.0,28832827.0,-0.00520236881385235,-180001.0,32477992.0,-0.005542245345709796,-240000.0,36587261.0,-0.0065596602052282625,-259998.0,41108297.0,-0.00632470861052697,-70001.0,46025411.0,-0.001520920693136233,-100001.0,51100924.0,-0.001956931346290333,-120000.0,55748948.0,-0.0021525069854232944,-99999.0,60372568.0,-0.0016563648576287163,-39998.0,65145367.0,-0.0006139807302029628,-50000.0,69581848.0,-0.0007185782130994854,1763078.0,74653016.0,0.023616969473812015,1419610.0,81101892.0,0.01750403060880503
Tuvalu,TUV,East Asia & Pacific,Upper middle income,,5340.0,,,5511.0,,,5790.0,,,6650.0,,,7956.0,,,8485.0,,,9112.0,,,9323.0,,,9596.0,,,10221.0,,,10739.0,,,11370.0,
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,25040.0,10651962.0,0.0023507406428975243,36058.0,12348189.0,0.0029201043165115142,120202.0,14428340.0,0.008330965308552474,-25040.0,16905214.0,-0.0014811998239123148,35062.0,19723322.0,0.0017776924191573813,68117.0,22971200.0,0.002965321794246709,584095.0,26961197.0,0.02166428293224518,-400706.0,31192857.0,-0.012846082037307452,-300523.0,35334788.0,-0.008505017774551244,-500853.0,40681414.0,-0.012311592709142312,-250435.0,47052481.0,-0.005322461104654609,-200381.0,54663906.0,-0.0036656912149673313
Uganda,UGA,Sub-Saharan Africa,Low income,124999.0,7215796.0,0.01732296755617814,50004.0,8550443.0,0.005848118044877909,-276112.0,9929636.0,-0.02780686019104829,-179999.0,11368615.0,-0.015832975256880457,-120001.0,13221991.0,-0.00907586459558171,200002.0,15612754.0,0.012810167892224524,109998.0,18561674.0,0.005926081882485384,-180002.0,21655398.0,-0.00831210767864899,-250002.0,25167257.0,-0.009933621292141611,-500000.0,29486338.0,-0.016957005647835956,-299994.0,34559168.0,-0.0086805909216333,843469.0,41162465.0,0.020491216937566784
Ukraine,UKR,Europe & Central Asia,Lower middle income,455769.0,43752230.0,0.010417046171132305,268767.0,46063228.0,0.005834740891367839,206203.0,47783005.0,0.004315404608814368,104383.0,49287127.0,0.0021178552363175884,189092.0,50384000.0,0.0037530168307399175,0.0,51293000.0,0.0,74421.0,52150400.0,0.0014270456218936,-462264.0,50594600.0,-0.009136627228992817,-165445.0,48202470.0,-0.003432292992454536,269541.0,46509355.0,0.0057954147074282154,132154.0,45593342.0,0.0028985372469515396,50001.0,44831135.0,0.0011153186284487333
Upper middle income,UMC,N/A,N/A,-2645293.0,1258013195.0,-0.002102754574048804,-1403046.0,1418202808.0,-0.0009893126653575206,-2910035.0,1600432684.0,-0.0018182801620414794,-2498778.0,1761484935.0,-0.0014185633668220956,192545.0,1912987008.0,0.00010065149381296792,-2232497.0,2080076812.0,-0.0010732762305318176,-5908984.0,2244690386.0,-0.0026324271876664953,-3882201.0,2381988263.0,-0.0016298153354922724,-4680642.0,2499370901.0,-0.0018727280525380494,-4408478.0,2601881261.0,-0.0016943424998209402,3260948.0,2706458199.0,0.001204876543522777,-1562415.0,2817771263.0,-0.0005544861005987199
Uruguay,URY,Latin America & Caribbean,High income,-6000.0,2603882.0,-0.002304251882381767,-34000.0,2750086.0,-0.012363249731099318,-136000.0,2821461.0,-0.04820197762790271,-60000.0,2856958.0,-0.02100135878791358,-30000.0,2953852.0,-0.010156229899128325,-30000.0,3049581.0,-0.009837417009090757,-20000.0,3154464.0,-0.006340221349807764,-26000.0,3270164.0,-0.007950671587113062,-104000.0,3326040.0,-0.03126841529266034,-50000.0,3331749.0,-0.015007132890262741,-30000.0,3378974.0,-0.008878434696449278,-15000.0,3436646.0,-0.004364720718980075
United States,USA,North America,High income,1835728.0,186538000.0,0.009841040431440243,1556054.0,198712000.0,0.00783069970610733,2889346.0,209896000.0,0.013765607729542249,3770881.0,220239000.0,0.017121767715981274,3382460.0,231664000.0,0.014600714828372125,3366853.0,242289000.0,0.013896020867641535,4463754.0,256514000.0,0.01740159991267533,8859954.0,272657000.0,0.03249487084505441,5334893.0,287625193.0,0.018548072734365796,5428756.0,301231207.0,0.018021891071863614,4961716.0,313830990.0,0.01581015310183357,4774029.0,324985539.0,0.014689973636026924
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,161627.0,9113620.0,0.017734665259249344,446173.0,10889509.0,0.04097273807294709,70667.0,12796980.0,0.005522162260158256,72079.0,14643875.0,0.004922126144889929,-185170.0,16747426.0,-0.01105662446276819,-356031.0,18976417.0,-0.018761760979430418,-322777.0,21449000.0,-0.015048580353396429,-242636.0,23667000.0,-0.010252080956606246,-242297.0,25271850.0,-0.00958762417472405,-140130.0,26868000.0,-0.005215497990174185,-66469.0,29774500.0,-0.0022324136425464743,-44314.0,32388600.0,-0.001368197452189968
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,-9356.0,83237.0,-0.1124019366387544,-9706.0,87777.0,-0.11057566332866241,-8448.0,92513.0,-0.09131689600380487,-7246.0,97701.0,-0.07416505460537763,-7350.0,102256.0,-0.07187842278203724,-7183.0,105906.0,-0.0678242970181104,-8721.0,107950.0,-0.08078740157480314,-7971.0,107895.0,-0.07387738078687613,-5298.0,108097.0,-0.04901153593531735,-5696.0,108518.0,-0.05248898800199045,-2934.0,108435.0,-0.027057684327016183,-1000.0,109827.0,-0.009105229133091135
"Venezuela, RB",VEN,Latin America & Caribbean,Upper middle income,18870.0,8742777.0,0.0021583531182369172,3160.0,10359745.0,0.00030502681291865775,940.0,12097694.0,7.770075850819173e-05,1120.0,13964379.0,8.020406779277475e-05,1380.0,16017573.0,8.615537447527162e-05,920.0,18232730.0,5.045870804865755e-05,-2270.0,20557683.0,-0.00011042100415693733,-4540.0,22837743.0,-0.0001987937249315749,-22740.0,25100408.0,-0.00090596136923352,-200220.0,27247610.0,-0.007348167417252376,-431040.0,29362449.0,-0.014679974412216093,-3266243.0,29390409.0,-0.1111329549718073
British Virgin Islands,VGB,Latin America & Caribbean,High income,,8310.0,,,9222.0,,,10208.0,,,10928.0,,,12249.0,,,15407.0,,,18438.0,,,19665.0,,,21129.0,,,25047.0,,,28650.0,,,29577.0,
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,10270.0,35000.0,0.2934285714285714,3245.0,49100.0,0.06608961303462321,9407.0,76319.0,0.12325895255440979,1961.0,93203.0,0.021040095275903135,-3492.0,100068.0,-0.034896270536035494,-11156.0,100901.0,-0.11056381998196252,-4618.0,105712.0,-0.043684728318450126,-3936.0,108357.0,-0.03632437221407016,-5272.0,108510.0,-0.04858538383559119,-6267.0,108339.0,-0.05784620496774015,-4501.0,108191.0,-0.0416023513970663,-2254.0,107268.0,-0.021012790394152964
